official_scenic_id,scenic_name,category_name,element_uid,element_type,element_id,poi_name,poi_detail_type,poi_categories,poi_lat,poi_lng,distance_m,raw_tags_json
BJ20_04,景山公园,皇家文化类,node_32618803,node,32618803,铸钟厂,bus,transport,39.9402322,116.3854709,1803.51,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""铸钟厂"", ""name:zh"": ""铸钟厂"", ""public_transport"": ""platform""}"
BJ20_04,景山公园,皇家文化类,node_32850098,node,32850098,Guxiang 20,lodging,lodging,39.9382082,116.3972168,1635.69,"{""name"": ""Guxiang 20"", ""tourism"": ""hotel""}"
BJ20_04,景山公园,皇家文化类,node_76457686,node,76457686,沙滩路口西,transport,transport,39.922852,116.3980174,673.93,"{""bus"": ""yes"", ""name"": ""沙滩路口西"", ""name:en"": ""Sandy Beach Intersection West"", ""name:zh"": ""沙滩路口西"", ""public_transport"": ""stop_position""}"
BJ20_04,景山公园,皇家文化类,node_269491228,node,269491228,荷花市场,nearby_attractions,nearby_attractions,39.9325299,116.3857479,981.12,"{""name"": ""荷花市场"", ""name:en"": ""Lotus Bazaar"", ""name:ko"": ""십찰해 후통"", ""name:zh"": ""荷花市场"", ""tourism"": ""attraction""}"
BJ20_04,景山公园,皇家文化类,node_269703105,node,269703105,团城,nearby_attractions,nearby_attractions,39.9216052,116.3828466,717.84,"{""name"": ""团城"", ""name:en"": ""Round City"", ""name:zh"": ""团城"", ""tourism"": ""attraction""}"
BJ20_04,景山公园,皇家文化类,node_269704412,node,269704412,长廊,nearby_attractions,nearby_attractions,39.9254171,116.3826639,668.01,"{""name"": ""长廊"", ""name:en"": ""Long Corridor"", ""name:zh"": ""长廊"", ""tourism"": ""attraction""}"
BJ20_04,景山公园,皇家文化类,node_269704764,node,269704764,,transport,transport,39.9287887,116.3809857,935.88,"{""amenity"": ""ferry_terminal"", ""ferry"": ""yes"", ""public_transport"": ""station""}"
BJ20_04,景山公园,皇家文化类,node_269704765,node,269704765,,transport,transport,39.9254879,116.3828438,654.2,"{""amenity"": ""ferry_terminal"", ""ferry"": ""yes"", ""public_transport"": ""station""}"
BJ20_04,景山公园,皇家文化类,node_271287530,node,271287530,九龙壁,nearby_attractions,nearby_attractions,39.917101,116.3941884,879.72,"{""name"": ""九龙壁"", ""name:ca"": ""Mur dels Nou Dragons"", ""name:de"": ""Neun-Drachen-Wand"", ""name:en"": ""Nine Dragons Screen"", ""name:ru"": ""Стена Девяти Драконов"", ""name:zh"": ""九龙壁"", ""name:zh-Latn-pinyin"": ""jiǔlóngbì"", ""tourism"": ""attraction""}"
BJ20_04,景山公园,皇家文化类,node_273092476,node,273092476,马沙拉之香印度餐厅,food_retail,food_retail,39.9357763,116.3971202,1382.85,"{""amenity"": ""restaurant"", ""name"": ""马沙拉之香印度餐厅"", ""name:ko"": ""남라고향 후통 인근"", ""name:zh"": ""马沙拉之香印度餐厅""}"
