official_scenic_id,scenic_name,category_name,element_uid,element_type,element_id,poi_name,poi_detail_type,poi_categories,poi_lat,poi_lng,distance_m,raw_tags_json
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_5725382823,node,5725382823,中国邮政储蓄银行,public_service,public_service,39.8880433,116.3329857,1903.67,"{""amenity"": ""bank"", ""brand"": ""中国邮政储蓄银行"", ""brand:en"": ""Postal Savings Bank of China"", ""brand:wikidata"": ""Q986744"", ""brand:wikipedia"": ""en:Postal Savings Bank of China"", ""brand:zh"": ""中国邮政储蓄银行"", ""name"": ""中国邮政储蓄银行"", ""name:en"": ""Postal Savings Bank of China"", ""name:zh"": ""中国邮政储蓄银行""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_5725383122,node,5725383122,麦当劳,food_retail,food_retail,39.8880412,116.3334754,1898.94,"{""amenity"": ""fast_food"", ""brand"": ""麦当劳"", ""brand:en"": ""McDonald's"", ""brand:wikidata"": ""Q38076"", ""brand:wikipedia"": ""zh:麦当劳"", ""brand:zh"": ""麦当劳"", ""brand:zh-Hans"": ""麦当劳"", ""cuisine"": ""burger"", ""name"": ""麦当劳"", ""name:en"": ""McDonald's"", ""name:zh"": ""麦当劳"", ""name:zh-Hans"": ""麦当劳"", ""takeaway"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_5771950253,node,5771950253,北京金融街威斯汀大酒店,lodging,lodging,39.9160815,116.3531159,1917.23,"{""addr:city"": ""Beijing"", ""addr:district"": ""Xicheng"", ""addr:housenumber"": ""9C"", ""addr:postcode"": ""100140"", ""addr:province"": ""Beijing"", ""addr:street"": ""Financial Street"", ""name"": ""北京金融街威斯汀大酒店"", ""name:en"": ""The Westin Beijing Financial Street"", ""rooms"": ""483"", ""tourism"": ""hotel"", ""wikidata"": ""Q56271895"", ""wikimedia_commons"": ""Category:The Westin Beijing Financial Street"", ""wikipedia"": ""zh:北京金融街威斯汀大酒店""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_5858695285,node,5858695285,南京银行,public_service,public_service,39.9087525,116.3516183,1405.65,"{""addr:housenumber"": ""10"", ""addr:street"": ""复兴门北顺城街"", ""amenity"": ""bank"", ""brand"": ""南京银行"", ""brand:en"": ""Bank of Nanjing"", ""brand:wikidata"": ""Q6850542"", ""brand:wikipedia"": ""zh:南京银行"", ""brand:zh"": ""南京银行"", ""name"": ""南京银行"", ""name:en"": ""Bank of Nanjing"", ""name:zh"": ""南京银行""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_5968572993,node,5968572993,星巴克,food_retail,food_retail,39.9065462,116.3382557,264.78,"{""amenity"": ""cafe"", ""brand"": ""星巴克"", ""brand:en"": ""Starbucks"", ""brand:wikidata"": ""Q37158"", ""brand:wikipedia"": ""zh:星巴克"", ""brand:zh"": ""星巴克"", ""cuisine"": ""coffee_shop"", ""internet_access"": ""wlan"", ""name"": ""星巴克"", ""name:en"": ""Starbucks"", ""name:zh"": ""星巴克"", ""phone"": ""+86 10 6805 6720"", ""takeaway"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_6052523996,node,6052523996,,food_retail,food_retail,39.9215457,116.3381859,1848.19,"{""shop"": ""supermarket""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_6052523998,node,6052523998,物美,food_retail,food_retail,39.8966254,116.3310814,1018.97,"{""brand"": ""物美"", ""brand:en"": ""Wumart"", ""brand:wikidata"": ""Q8039225"", ""brand:wikipedia"": ""zh:物美商業"", ""brand:zh"": ""物美"", ""name"": ""物美"", ""name:en"": ""Wumart"", ""name:zh"": ""物美"", ""shop"": ""supermarket""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_6052526985,node,6052526985,汉堡王,food_retail,food_retail,39.8876916,116.3352943,1927.4,"{""amenity"": ""fast_food"", ""brand"": ""汉堡王"", ""brand:en"": ""Burger King"", ""brand:wikidata"": ""Q177054"", ""brand:wikipedia"": ""zh:漢堡王"", ""brand:zh"": ""汉堡王"", ""cuisine"": ""burger"", ""name"": ""汉堡王"", ""name:en"": ""Burger King"", ""name:zh"": ""汉堡王"", ""takeaway"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_6583835704,node,6583835704,中国职工之家酒店,lodging,lodging,39.9053009,116.3398677,342.13,"{""addr:housenumber"": ""1"", ""addr:street"": ""真武庙路"", ""alt_name"": ""China Palace Hotel"", ""name"": ""中国职工之家酒店"", ""tourism"": ""hotel"", ""wikidata"": ""Q30949940"", ""wikipedia"": ""zh:中国职工之家""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_6617849501,node,6617849501,木樨地,subway,transport,39.9061161,116.3315051,392.07,"{""name"": ""木樨地"", ""name:en"": ""Muxidi"", ""name:zh"": ""木樨地"", ""public_transport"": ""station"", ""railway"": ""station"", ""station"": ""subway"", ""subway"": ""yes"", ""wikidata"": ""Q842107"", ""wikipedia"": ""zh:木樨地站""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_6617849502,node,6617849502,南礼士路,subway,transport,39.9058662,116.3465697,917.2,"{""name"": ""南礼士路"", ""name:en"": ""South Lishi Road"", ""name:zh"": ""南礼士路"", ""public_transport"": ""station"", ""railway"": ""station"", ""station"": ""subway"", ""subway"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_6724644888,node,6724644888,长椿街,subway,transport,39.8980394,116.3572147,1979.01,"{""name"": ""长椿街"", ""name:en"": ""Changchun Street"", ""name:zh"": ""长椿街"", ""public_transport"": ""station"", ""railway"": ""station"", ""station"": ""subway"", ""subway"": ""yes""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_6813526300,node,6813526300,Dantiajia,food_retail,food_retail,39.9049115,116.3231081,1088.95,"{""amenity"": ""restaurant"", ""cuisine"": ""korean"", ""name"": ""Dantiajia""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_7394108614,node,7394108614,龙人居酒楼,food_retail,food_retail,39.9070741,116.3397835,404.26,"{""amenity"": ""restaurant"", ""name"": ""龙人居酒楼""}"
BJ20_13,首都博物馆,博物馆 / 纪念馆 / 科普场馆类,node_7426435060,node,7426435060,便利蜂,food_retail,food_retail,39.921577,116.3417323,1907.72,"{""brand"": ""便利蜂"", ""brand:en"": ""Bianlifeng"", ""brand:wikidata"": ""Q95975982"", ""brand:zh"": ""便利蜂"", ""name"": ""便利蜂"", ""name:en"": ""Bianlifeng"", ""name:zh"": ""便利蜂"", ""shop"": ""convenience""}"
