official_scenic_id,scenic_name,category_name,element_uid,element_type,element_id,poi_name,poi_detail_type,poi_categories,poi_lat,poi_lng,distance_m,raw_tags_json
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_277632174,node,277632174,北京北辰亚运村宾馆,lodging,lodging,39.9924549,116.4003691,1493.51,"{""addr:city"": ""北京市"", ""addr:district"": ""朝阳区"", ""addr:province"": ""北京市"", ""name"": ""北京北辰亚运村宾馆"", ""name:en"": ""North Star YaYunCun Hotel"", ""name:zh"": ""北辰亚运村宾馆"", ""tourism"": ""hotel""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_297113660,node,297113660,安翔北里,transport,transport,39.9935641,116.3741231,1982.32,"{""bus"": ""yes"", ""name"": ""安翔北里"", ""name:zh"": ""安翔北里"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_339097239,node,339097239,奥林匹克公园,transport,transport,39.999324,116.386751,754.93,"{""name"": ""奥林匹克公园"", ""name:en"": ""Olympic Park"", ""name:zh"": ""奥林匹克公园"", ""name:zh-Hans"": ""奥林匹克公园"", ""name:zh-Hant"": ""奧林匹克公園"", ""public_transport"": ""stop_position"", ""railway"": ""stop"", ""subway"": ""yes"", ""wikidata"": ""Q7089092"", ""wikipedia"": ""zh:奥林匹克公园站 (北京市)""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_339097485,node,339097485,森林公园南门,transport,transport,40.0091958,116.3862915,747.44,"{""name"": ""森林公园南门"", ""name:en"": ""South Gate of Forest Park"", ""name:zh"": ""森林公园南门"", ""name:zh-Hans"": ""森林公园南门"", ""name:zh-Hant"": ""森林公園南門"", ""public_transport"": ""stop_position"", ""railway"": ""stop"", ""subway"": ""yes""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_528821554,node,528821554,科学园南里,transport,transport,39.9963379,116.3751096,1737.84,"{""bus"": ""yes"", ""name"": ""科学园南里"", ""name:zh"": ""科学园南里"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1094072326,node,1094072326,大屯路东,transport,transport,40.002543,116.4110577,1592.4,"{""name"": ""大屯路东"", ""name:en"": ""Datunlu East"", ""public_transport"": ""stop_position"", ""railway"": ""stop"", ""subway"": ""yes""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1094073255,node,1094073255,大屯路东,transport,transport,40.0025371,116.4110224,1589.51,"{""name"": ""大屯路东"", ""name:en"": ""Datunlu East"", ""public_transport"": ""stop_position"", ""railway"": ""stop"", ""subway"": ""yes""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1190858760,node,1190858760,中科院地理所,transport,transport,40.0006751,116.3768356,1402.01,"{""bus"": ""yes"", ""name"": ""中科院地理所"", ""name:zh"": ""中科院地理所"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1190858763,node,1190858763,中科院地理所,transport,transport,40.0004214,116.3752419,1540.02,"{""bus"": ""yes"", ""name"": ""中科院地理所"", ""name:zh"": ""中科院地理所"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1226476825,node,1226476825,仰山桥南,transport,transport,40.0141935,116.4016834,1332.83,"{""bus"": ""yes"", ""name"": ""仰山桥南"", ""name:zh"": ""仰山桥南"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1346457340,node,1346457340,D口,subway,transport,40.0082054,116.3858966,701.39,"{""name"": ""D口"", ""railway"": ""subway_entrance"", ""ref"": ""D""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1346457343,node,1346457343,C口,subway,transport,40.0082195,116.3868914,636.13,"{""name"": ""C口"", ""railway"": ""subway_entrance"", ""ref"": ""C""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1346457386,node,1346457386,A口,subway,transport,40.0090094,116.3858244,762.36,"{""name"": ""A口"", ""railway"": ""subway_entrance"", ""ref"": ""A""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1346457391,node,1346457391,B口,subway,transport,40.009042,116.3868119,704.15,"{""name"": ""B口"", ""railway"": ""subway_entrance"", ""ref"": ""B""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1350157807,node,1350157807,,public_service,public_service,40.0175254,116.3842293,1614.76,"{""amenity"": ""toilets""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1352161815,node,1352161815,奥林匹克公园,transport,transport,39.9993264,116.3869738,742.48,"{""name"": ""奥林匹克公园"", ""name:en"": ""Olympic Park"", ""name:zh"": ""奥林匹克公园"", ""name:zh-Hans"": ""奥林匹克公园"", ""name:zh-Hant"": ""奧林匹克公園"", ""public_transport"": ""stop_position"", ""railway"": ""stop"", ""subway"": ""yes"", ""wikidata"": ""Q7089092"", ""wikipedia"": ""zh:奥林匹克公园站 (北京市)""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1352161816,node,1352161816,森林公园南门,transport,transport,40.0092004,116.3865179,734.22,"{""name"": ""森林公园南门"", ""name:en"": ""South Gate of Forest Park"", ""name:zh"": ""森林公园南门"", ""name:zh-Hans"": ""森林公园南门"", ""name:zh-Hant"": ""森林公園南門"", ""public_transport"": ""stop_position"", ""railway"": ""stop"", ""subway"": ""yes""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1367513522,node,1367513522,金鼎轩 Jīn Dǐng Xuān,food_retail,food_retail,40.0011569,116.4065764,1251.67,"{""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""name"": ""金鼎轩 Jīn Dǐng Xuān""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1587187571,node,1587187571,国家体育馆,bus,transport,39.9984515,116.3804952,1224.38,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""国家体育馆"", ""name:zh"": ""国家体育馆"", ""name:zh-Hans"": ""国家体育馆"", ""name:zh-Hant"": ""國家體育館"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1587187575,node,1587187575,国家会议中心,bus,transport,39.9986772,116.3809347,1179.31,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""国家会议中心"", ""name:zh"": ""国家会议中心"", ""name:zh-Hant"": ""國家會議中心"", ""old_name"": ""新闻中心"", ""passenger_information_display"": ""yes"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1587187579,node,1587187579,国家会议中心,bus,transport,39.9993464,116.3804533,1176.07,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""国家会议中心"", ""name:zh"": ""国家会议中心"", ""name:zh-Hant"": ""國家會議中心"", ""old_name"": ""新闻中心"", ""passenger_information_display"": ""yes"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1587187719,node,1587187719,国家体育馆,transport,transport,39.9984524,116.3805852,1217.91,"{""bus"": ""yes"", ""name"": ""国家体育馆"", ""name:zh"": ""国家体育馆"", ""name:zh-Hans"": ""国家体育馆"", ""name:zh-Hant"": ""國家體育館"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1587187723,node,1587187723,国家会议中心,transport,transport,39.9986755,116.3808244,1187.3,"{""bus"": ""yes"", ""name"": ""国家会议中心"", ""name:zh"": ""国家会议中心"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1587187752,node,1587187752,国家会议中心,transport,transport,39.9993493,116.3805426,1169.26,"{""bus"": ""yes"", ""name"": ""国家会议中心"", ""name:zh"": ""国家会议中心"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1652482059,node,1652482059,奥运村西,transport,transport,40.0034707,116.3693763,1975.45,"{""bus"": ""yes"", ""name"": ""奥运村西"", ""name:zh"": ""奥运村西"", ""name:zh-Hans"": ""奥运村西"", ""name:zh-Hant"": ""奧運村西"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1652505362,node,1652505362,慧忠北里,transport,transport,40.0023864,116.4017323,817.15,"{""bus"": ""yes"", ""name"": ""慧忠北里"", ""name:zh"": ""慧忠北里"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1652505366,node,1652505366,慧忠北里,transport,transport,40.0027708,116.40174,806.71,"{""bus"": ""yes"", ""name"": ""慧忠北里"", ""name:zh"": ""慧忠北里"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1652540778,node,1652540778,仰山桥南,transport,transport,40.0142045,116.4018669,1343.02,"{""bus"": ""yes"", ""name"": ""仰山桥南"", ""name:zh"": ""仰山桥南"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1652540782,node,1652540782,慧忠北里北,transport,transport,40.0065738,116.401644,810.56,"{""bus"": ""yes"", ""name"": ""慧忠北里北"", ""name:zh"": ""慧忠北里北"", ""old_name:-2021"": ""华汇商厦"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1652540793,node,1652540793,慧忠北里北,transport,transport,40.0065922,116.4017913,823.17,"{""bus"": ""yes"", ""name"": ""慧忠北里北"", ""name:zh"": ""慧忠北里北"", ""old_name:-2021"": ""华汇商厦"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1652540797,node,1652540797,慧忠北里,transport,transport,40.0026693,116.4015656,795.04,"{""bus"": ""yes"", ""name"": ""慧忠北里"", ""name:zh"": ""慧忠北里"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1718023509,node,1718023509,奥运村西,transport,transport,40.0035565,116.3695767,1957.89,"{""bus"": ""yes"", ""name"": ""奥运村西"", ""name:zh"": ""奥运村西"", ""name:zh-Hans"": ""奥运村西"", ""name:zh-Hant"": ""奧運村西"", ""public_transport"": ""stop_position""}"
BJ20_15,中国科学技术馆,博物馆 / 纪念馆 / 科普场馆类,node_1718038281,node,1718038281,慧忠北里,transport,transport,40.0034468,116.4015774,778.78,"{""bus"": ""yes"", ""name"": ""慧忠北里"", ""name:zh"": ""慧忠北里"", ""public_transport"": ""stop_position""}"
