official_scenic_id,scenic_name,category_name,element_uid,element_type,element_id,poi_name,poi_detail_type,poi_categories,poi_lat,poi_lng,distance_m,raw_tags_json,poi_zone
BJ20_18,玉渊潭公园,城市公园 / 园林 / 动植物观赏类,node_9723989023,node,9723989023,柳林馆,bus,transport,39.9098576,116.3087529,800.44,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""柳林馆"", ""name:zh"": ""柳林馆"", ""public_transport"": ""platform""}",external
BJ20_18,玉渊潭公园,城市公园 / 园林 / 动植物观赏类,node_9672056848,node,9672056848,白堆子口西,transport,transport,39.9223182,116.3183133,810.64,"{""bus"": ""yes"", ""name"": ""白堆子口西"", ""name:zh"": ""白堆子口西"", ""public_transport"": ""stop_position""}",external
BJ20_18,玉渊潭公园,城市公园 / 园林 / 动植物观赏类,way_1467625769,way,1467625769,,transport,transport,39.9223746,116.3182884,815.29,"{""bus"": ""yes"", ""public_transport"": ""platform""}",external
BJ20_18,玉渊潭公园,城市公园 / 园林 / 动植物观赏类,node_9672056849,node,9672056849,白堆子口西,bus,transport,39.922384,116.3183337,817.95,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""白堆子口西"", ""public_transport"": ""platform""}",external
BJ20_18,玉渊潭公园,城市公园 / 园林 / 动植物观赏类,node_10844047288,node,10844047288,阿祖西韩式烤肉,food_retail,food_retail,39.9229494,116.3117163,818.15,"{""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""name"": ""阿祖西韩式烤肉""}",external
BJ20_18,玉渊潭公园,城市公园 / 园林 / 动植物观赏类,node_10844047289,node,10844047289,麦当劳,food_retail,food_retail,39.9229296,116.3114022,822.91,"{""amenity"": ""fast_food"", ""brand"": ""麦当劳"", ""brand:en"": ""McDonald's"", ""brand:wikidata"": ""Q38076"", ""brand:zh"": ""麦当劳"", ""brand:zh-Hans"": ""麦当劳"", ""cuisine"": ""burger"", ""name"": ""麦当劳"", ""name:en"": ""McDonald's"", ""name:zh"": ""麦当劳"", ""name:zh-Hans"": ""麦当劳"", ""takeaway"": ""yes""}",external
BJ20_18,玉渊潭公园,城市公园 / 园林 / 动植物观赏类,node_9723989024,node,9723989024,柳林馆,bus,transport,39.9100695,116.3078973,825.3,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""柳林馆"", ""name:zh"": ""柳林馆"", ""public_transport"": ""platform""}",external
BJ20_18,玉渊潭公园,城市公园 / 园林 / 动植物观赏类,node_9672055660,node,9672055660,航天桥东,bus,transport,39.9223141,116.3092464,830.52,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""航天桥东"", ""name:zh"": ""航天桥东"", ""public_transport"": ""platform""}",external
BJ20_18,玉渊潭公园,城市公园 / 园林 / 动植物观赏类,node_9723989025,node,9723989025,柳林馆,transport,transport,39.9099975,116.3078919,831.8,"{""bus"": ""yes"", ""name"": ""柳林馆"", ""name:zh"": ""柳林馆"", ""public_transport"": ""stop_position""}",external
BJ20_18,玉渊潭公园,城市公园 / 园林 / 动植物观赏类,node_9747923005,node,9747923005,玉渊潭西门,bus,transport,39.9176033,116.304511,836.16,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""玉渊潭西门"", ""name:zh"": ""玉渊潭西门"", ""public_transport"": ""platform"", ""shelter"": ""yes""}",external
