official_scenic_id,scenic_name,category_name,element_uid,element_type,element_id,poi_name,poi_detail_type,poi_categories,poi_lat,poi_lng,distance_m,raw_tags_json,poi_zone
BJ20_07,八达岭长城,长城关隘类,way_787455282,way,787455282,1站台,transport,transport,40.3599673,116.0049954,40.43,"{""indoor"": ""area"", ""layer"": ""-2"", ""level"": ""-3"", ""name"": ""1站台"", ""name:zh"": ""1站台"", ""name:zh-Hans"": ""1站台"", ""name:zh-Hant"": ""1站台"", ""public_transport"": ""platform"", ""railway"": ""platform"", ""ref"": ""3""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_787455283,way,787455283,2站台,transport,transport,40.3604764,116.0055191,42.9,"{""indoor"": ""area"", ""layer"": ""-2"", ""level"": ""-3"", ""name"": ""2站台"", ""name:zh"": ""2站台"", ""name:zh-Hans"": ""2站台"", ""name:zh-Hant"": ""2站台"", ""public_transport"": ""platform"", ""railway"": ""platform"", ""ref"": ""4""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1019405701,way,1019405701,卫生间,public_service,public_service,40.3594952,116.0046506,98.68,"{""amenity"": ""toilets"", ""indoor"": ""room"", ""level"": ""-1"", ""name"": ""卫生间"", ""room"": ""toilet""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1250479580,way,1250479580,,public_service,public_service,40.359836,116.0064694,132.03,"{""amenity"": ""toilets"", ""building"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1250479586,way,1250479586,,transport,transport,40.3589347,116.0048316,156.09,"{""highway"": ""platform"", ""public_transport"": ""platform""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11607156977,node,11607156977,八达岭长城（直通车站）,bus,transport,40.3589034,116.0047516,160.48,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""八达岭长城（直通车站）"", ""name:en"": ""Badaling Great Wall(Nonstop Express Bus Station)"", ""name:zh"": ""八达岭长城（直通车站）"", ""name:zh-Hant"": ""八達嶺長城（直通車站）"", ""public_transport"": ""platform""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1250479581,way,1250479581,八达岭索道下站,transport,transport,40.360068,116.0069161,160.62,"{""aerialway"": ""station"", ""building"": ""yes"", ""name"": ""八达岭索道下站"", ""name:en"": ""Badaling Cable Car Lower Station"", ""public_transport"": ""station""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1250479587,way,1250479587,,transport,transport,40.3589118,116.004403,166.83,"{""highway"": ""platform"", ""public_transport"": ""platform""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_3699965312,node,3699965312,,bus,transport,40.359511,116.0067135,167.61,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_750201850,way,750201850,八达岭长城站,transport,transport,40.3580079,116.0048934,258.38,"{""building"": ""train_station"", ""landuse"": ""railway"", ""level"": ""0"", ""name"": ""八达岭长城站"", ""public_transport"": ""station""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_253872510,way,253872510,八达岭长城滚天沟停车场,parking,parking,40.3580368,116.0038334,274.92,"{""amenity"": ""parking"", ""name"": ""八达岭长城滚天沟停车场"", ""name:en"": ""Guntiangou Parking Lot""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_365613045,way,365613045,八达岭客栈餐厅,food_retail,food_retail,40.3600969,116.0088525,323.08,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""八达岭客栈餐厅""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1251204834,way,1251204834,八达岭长城院落,lodging,lodging,40.3600724,116.0089846,334.46,"{""name"": ""八达岭长城院落"", ""tourism"": ""hotel""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_365613051,way,365613051,,lodging,lodging,40.3601508,116.0090689,340.96,"{""building"": ""yes"", ""tourism"": ""guest_house""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_365613061,way,365613061,,lodging,lodging,40.3599801,116.0090598,341.82,"{""building"": ""yes"", ""tourism"": ""guest_house""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1251204995,way,1251204995,中国长城博物馆,nearby_attractions,nearby_attractions,40.3566277,116.003824,424.44,"{""area"": ""yes"", ""building"": ""yes"", ""museum"": ""history"", ""name"": ""中国长城博物馆"", ""name:en"": ""The Great Wall Museum of China"", ""tourism"": ""museum""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11609596536,node,11609596536,,public_service,public_service,40.3568147,116.0023189,454.16,"{""amenity"": ""toilets""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_257331024,way,257331024,金源隆大酒店,lodging,lodging,40.356606,116.0022556,476.91,"{""building"": ""yes"", ""name"": ""金源隆大酒店"", ""name:en"": ""Jin Yuanlong Hotel"", ""tourism"": ""hotel""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_365613073,way,365613073,,food_retail,food_retail,40.3561883,116.0025746,505.94,"{""amenity"": ""restaurant"", ""building"": ""yes""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_256289715,way,256289715,詹天佑纪念馆,nearby_attractions,nearby_attractions,40.3571615,116.0007179,508.76,"{""building"": ""yes"", ""name"": ""詹天佑纪念馆"", ""name:en"": ""Zhan Tianyou Memorial Hall"", ""name:zh"": ""詹天佑纪念馆"", ""name:zh-Hans"": ""詹天佑纪念馆"", ""name:zh-Hant"": ""詹天佑紀念館"", ""tourism"": ""museum"", ""wikidata"": ""Q16928955"", ""wikipedia"": ""zh:詹天佑纪念馆""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11607156920,node,11607156920,香港软欧包水果茶香酥炸鸡,food_retail,food_retail,40.3561881,116.002471,509.66,"{""amenity"": ""restaurant"", ""name"": ""香港软欧包水果茶香酥炸鸡""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11607156919,node,11607156919,山西面馆,food_retail,food_retail,40.3561108,116.0026128,512.48,"{""amenity"": ""restaurant"", ""name"": ""山西面馆""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11607156918,node,11607156918,老北京味道小吃,food_retail,food_retail,40.3560447,116.0026959,516.45,"{""amenity"": ""restaurant"", ""name"": ""老北京味道小吃""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11633737985,node,11633737985,八达岭国际友谊林,nearby_attractions,nearby_attractions,40.3559013,116.0073021,527.92,"{""name"": ""八达岭国际友谊林"", ""name:en"": ""Badaling International Friendship Forest"", ""tourism"": ""attraction""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_3699965261,node,3699965261,,public_service,public_service,40.3564189,116.0014288,532.17,"{""information"": ""guidepost"", ""tourism"": ""information""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248982589,way,1248982589,不到长城非好汉石壁,nearby_attractions,nearby_attractions,40.3556602,116.0033273,539.25,"{""barrier"": ""wall"", ""name"": ""不到长城非好汉石壁"", ""tourism"": ""attraction""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11609596532,node,11609596532,山客便利店,food_retail,food_retail,40.3558219,116.002578,543.16,"{""name"": ""山客便利店"", ""shop"": ""convenience""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11609596649,node,11609596649,老百姓手工文创,commercial,commercial,40.3557892,116.0026292,544.87,"{""name"": ""老百姓手工文创"", ""shop"": ""gift""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_3699965260,node,3699965260,中国银行,public_service,public_service,40.3560102,116.002008,545.03,"{""amenity"": ""atm"", ""brand"": ""中国银行"", ""brand:en"": ""Bank of China"", ""brand:wikidata"": ""Q790068"", ""brand:zh"": ""中国银行"", ""name"": ""中国银行"", ""name:en"": ""Bank of China"", ""name:zh"": ""中国银行"", ""name:zh-Hans"": ""中国银行"", ""name:zh-Hant"": ""中國銀行"", ""operator"": ""中国银行"", ""operator:wikidata"": ""Q790068""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11609596533,node,11609596533,长城·记忆,commercial,commercial,40.3557463,116.002689,547.42,"{""name"": ""长城·记忆"", ""shop"": ""gift""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11609596651,node,11609596651,长城国礼,commercial,commercial,40.3558902,116.0022076,549.19,"{""name"": ""长城国礼"", ""shop"": ""gift""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_219579516,way,219579516,八达岭,transport,transport,40.3564879,116.0006078,569.33,"{""bench"": ""no"", ""highway"": ""platform"", ""name"": ""八达岭"", ""name:zh"": ""八达岭"", ""name:zh-Hans"": ""八达岭"", ""name:zh-Hant"": ""八達嶺"", ""public_transport"": ""platform"", ""shelter"": ""no""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_11607156879,node,11607156879,中国农业银行,public_service,public_service,40.3552753,116.0038805,570.57,"{""amenity"": ""atm"", ""brand"": ""中国农业银行"", ""brand:en"": ""Agricultural Bank of China"", ""brand:wikidata"": ""Q26298"", ""brand:zh"": ""中国农业银行"", ""name"": ""中国农业银行"", ""name:en"": ""Agricultural Bank of China"", ""name:zh"": ""中国农业银行"", ""operator"": ""中国农业银行"", ""operator:wikidata"": ""Q26298""}",unknown
BJ20_07,八达岭长城,长城关隘类,node_1412783073,node,1412783073,八达岭,transport,transport,40.3563459,116.0007712,572.4,"{""bus"": ""yes"", ""name"": ""八达岭"", ""name:zh"": ""八达岭"", ""name:zh-Hans"": ""八达岭"", ""name:zh-Hant"": ""八達嶺"", ""public_transport"": ""stop_position""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_365997164,way,365997164,博雅光惠纪念品商店,commercial,commercial,40.3558474,116.0016491,575.66,"{""building"": ""yes"", ""name"": ""博雅光惠纪念品商店"", ""shop"": ""gift""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_365997167,way,365997167,八达岭迎宾饭馆,food_retail,food_retail,40.3560555,116.0011979,576.51,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""八达岭迎宾饭馆""}",unknown
BJ20_07,八达岭长城,长城关隘类,way_1248733392,way,1248733392,,public_service,public_service,40.3559468,116.0014081,576.78,"{""amenity"": ""toilets"", ""building"": ""yes""}",unknown
